speaker,previous,segment,following,onset,offset,dur,previousWord,word,followingWord,wordOnset,wordOffset,wordDur,previousText,text,followingText,textOnset,textOffset,textDur,position,wordposition,segments,previous_segs,following_segs,segment_original_segments,segment_source_segments,segment_phonological_segments,segment_type_segments,segment_manner_segments,segment_place_segments,segment_majorplace_segments,segment_voicing_segments,segment_rounding_segments,time,row_index
CA1HA_87,o,ç,e,550.9202,550.9602,0.03999999999996362,una,escogencia,otra,550.7302,551.4202,0.6900000000000546,"Y entonces claro, a",haces una escogencia,de que es lo que más quieres,550.420217103499,551.657266298398,1.2370491948989866,medial,medial,ç,o,e,ç,H,h,consonant,fricative,glottal,PHARYNGEAL,unvoiced,NotAp,550.9402,2584
CA1HA_87,ç,e,n,550.9602,551.1002,0.13999999999998636,una,escogencia,otra,550.7302,551.4202,0.6900000000000546,"Y entonces claro, a",haces una escogencia,de que es lo que más quieres,550.420217103499,551.657266298398,1.2370491948989866,medial,medial,e,ç,n,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,551.0301999999999,2585
CA1HA_87,e,n,s,551.1002,551.2002,0.10000000000002274,una,escogencia,otra,550.7302,551.4202,0.6900000000000546,"Y entonces claro, a",haces una escogencia,de que es lo que más quieres,550.420217103499,551.657266298398,1.2370491948989866,medial,medial,n,e,s,n,n,n,consonant,nasal,alveolar,CORONAL,voiced,NotAp,551.1502,2586
CA1HA_87,n,s,j,551.2002,551.3302,0.12999999999999545,una,escogencia,otra,550.7302,551.4202,0.6900000000000546,"Y entonces claro, a",haces una escogencia,de que es lo que más quieres,550.420217103499,551.657266298398,1.2370491948989866,medial,medial,s,n,j,s,s,s,consonant,fricative,alveolar,CORONAL,unvoiced,NotAp,551.2652,2587
CA1HA_87,s,j,a,551.3302,551.3902,0.06000000000005912,una,escogencia,otra,550.7302,551.4202,0.6900000000000546,"Y entonces claro, a",haces una escogencia,de que es lo que más quieres,550.420217103499,551.657266298398,1.2370491948989866,medial,medial,j,s,a,j,j,i,semivowel,approximant,palatal,CORONAL,voiced,unrounded,551.3602000000001,2588
CA1HA_87,j,a,d̪,551.3902,551.4202,0.029999999999972715,una,escogencia,otra,550.7302,551.4202,0.6900000000000546,"Y entonces claro, a",haces una escogencia,de que es lo que más quieres,550.420217103499,551.657266298398,1.2370491948989866,final,medial,a,j,d̪,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,551.4052,2589
CA1HA_87,a,d̪,e,551.7973,551.8273,0.030000000000086402,escogencia,de,claro,551.7973,551.8773,0.08000000000004093,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,initial,medial,d̪,a,e,d̪,d,d,consonant,stop,dental,CORONAL,voiced,NotAp,551.8123,2590
CA1HA_87,d̪,e,c,551.8273,551.8773,0.049999999999954525,escogencia,de,claro,551.7973,551.8773,0.08000000000004093,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,final,medial,e,d̪,c,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,551.8523,2591
CA1HA_87,e,c,e,551.8773,551.9773,0.10000000000002274,de,que,claro,551.8773,552.0073,0.12999999999999545,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,initial,medial,c,e,e,c,q,k,consonant,stop,velar,DORSAL,unvoiced,NotAp,551.9273000000001,2592
CA1HA_87,c,e,e,551.9773,552.0073,0.029999999999972715,de,que,claro,551.8773,552.0073,0.12999999999999545,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,final,medial,e,c,e,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,551.9923,2593
CA1HA_87,e,e,s,552.0073,552.0373,0.029999999999972715,que,es,claro,552.0073,552.0673,0.06000000000005912,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,initial,medial,e,e,s,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,552.0223,2594
CA1HA_87,e,s,l,552.0373,552.0673,0.030000000000086402,que,es,claro,552.0073,552.0673,0.06000000000005912,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,final,medial,s,e,l,s,s,s,consonant,fricative,alveolar,CORONAL,unvoiced,NotAp,552.0523000000001,2595
CA1HA_87,s,l,o,552.0673,552.1073,0.03999999999996362,es,lo,claro,552.0673,552.1573,0.08999999999991815,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,initial,medial,l,s,o,l,l,l,consonant,lateral,alveolar,CORONAL,voiced,NotAp,552.0873,2596
CA1HA_87,l,o,c,552.1073,552.1573,0.049999999999954525,es,lo,claro,552.0673,552.1573,0.08999999999991815,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,final,medial,o,l,c,o,o,o,vowel,mid,back,BACK,voiced,rounded,552.1323,2597
CA1HA_87,o,c,e,552.1573,552.2073,0.05000000000006821,lo,que,claro,552.1573,552.2473,0.09000000000003183,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,initial,medial,c,o,e,c,q,k,consonant,stop,velar,DORSAL,unvoiced,NotAp,552.1822999999999,2598
CA1HA_87,c,e,m,552.2073,552.2473,0.03999999999996362,lo,que,claro,552.1573,552.2473,0.09000000000003183,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,final,medial,e,c,m,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,552.2273,2599
CA1HA_87,e,m,a,552.2473,552.3073,0.06000000000005912,que,más,claro,552.2473,552.3873,0.13999999999998636,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,initial,medial,m,e,a,m,m,m,consonant,nasal,bilabial,LABIAL,voiced,NotAp,552.2773,2600
CA1HA_87,m,a,s,552.3073,552.3373,0.029999999999972715,que,más,claro,552.2473,552.3873,0.13999999999998636,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,medial,medial,a,m,s,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,552.3223,2601
CA1HA_87,a,s,k,552.3373,552.3873,0.049999999999954525,que,más,claro,552.2473,552.3873,0.13999999999998636,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,final,medial,s,a,k,s,s,s,consonant,fricative,alveolar,CORONAL,unvoiced,NotAp,552.3623,2602
CA1HA_87,s,k,j,552.3873,552.5373,0.14999999999997726,más,quieres,claro,552.3873,552.8573,0.4700000000000273,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,initial,medial,k,s,j,k,k,k,consonant,stop,velar,DORSAL,unvoiced,NotAp,552.4622999999999,2603
CA1HA_87,k,j,e,552.5373,552.6273,0.09000000000003183,más,quieres,claro,552.3873,552.8573,0.4700000000000273,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,medial,medial,j,k,e,j,j,i,semivowel,approximant,palatal,CORONAL,voiced,unrounded,552.5823,2604
CA1HA_87,j,e,ɾ,552.6273,552.7073,0.08000000000004093,más,quieres,claro,552.3873,552.8573,0.4700000000000273,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,medial,medial,e,j,ɾ,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,552.6673000000001,2605
CA1HA_87,e,ɾ,e,552.7073,552.7273,0.01999999999998181,más,quieres,claro,552.3873,552.8573,0.4700000000000273,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,medial,medial,ɾ,e,e,ɾ,R,R,consonant,tap,alveolar,CORONAL,unvoiced,NotAp,552.7173,2606
CA1HA_87,ɾ,e,s,552.7273,552.8073,0.08000000000004093,más,quieres,claro,552.3873,552.8573,0.4700000000000273,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,medial,medial,e,ɾ,s,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,552.7673,2607
CA1HA_87,e,s,spn,552.8073,552.8573,0.049999999999954525,más,quieres,claro,552.3873,552.8573,0.4700000000000273,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,final,medial,s,e,spn,s,s,s,consonant,fricative,alveolar,CORONAL,unvoiced,NotAp,552.8323,2608
CA1HA_87,s,spn,a,552.9151,553.0351,0.12000000000000455,quieres,sy,profesionalmente,552.9151,553.0351,0.12000000000000455,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,both,medial,spn,s,a,spn,spn,spn,spn,spn,spn,spn,spn,spn,552.9751000000001,2609
CA1HA_87,spn,a,l,553.0351,553.0651,0.029999999999972715,sy,a,profesionalmente,553.0351,553.0651,0.029999999999972715,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,both,medial,a,spn,l,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,553.0501,2610
CA1HA_87,a,l,o,553.0651,553.0951,0.029999999999972715,a,lo,profesionalmente,553.0651,553.1251,0.05999999999994543,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,initial,medial,l,a,o,l,l,l,consonant,lateral,alveolar,CORONAL,voiced,NotAp,553.0801,2611
CA1HA_87,l,o,m,553.0951,553.1251,0.029999999999972715,a,lo,profesionalmente,553.0651,553.1251,0.05999999999994543,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,final,medial,o,l,m,o,o,o,vowel,mid,back,BACK,voiced,rounded,553.1101,2612
CA1HA_87,o,m,e,553.1251,553.2251,0.10000000000002274,lo,mejor,profesionalmente,553.1251,553.4351,0.3100000000000591,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,initial,medial,m,o,e,m,m,m,consonant,nasal,bilabial,LABIAL,voiced,NotAp,553.1750999999999,2613
CA1HA_87,m,e,x,553.2251,553.2651,0.03999999999996362,lo,mejor,profesionalmente,553.1251,553.4351,0.3100000000000591,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,medial,medial,e,m,x,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,553.2451,2614
CA1HA_87,e,x,o,553.2651,553.3651,0.10000000000002274,lo,mejor,profesionalmente,553.1251,553.4351,0.3100000000000591,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,medial,medial,x,e,o,x,x,h,consonant,fricative,glottal,PHARYNGEAL,unvoiced,NotAp,553.3151,2615
CA1HA_87,x,o,ɾ,553.3651,553.4251,0.06000000000005912,lo,mejor,profesionalmente,553.1251,553.4351,0.3100000000000591,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,medial,medial,o,x,ɾ,o,o,o,vowel,mid,back,BACK,voiced,rounded,553.3951,2616
CA1HA_87,o,ɾ,spn,553.4251,553.4351,0.009999999999990905,lo,mejor,profesionalmente,553.1251,553.4351,0.3100000000000591,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,final,medial,ɾ,o,spn,ɾ,R,R,consonant,tap,alveolar,CORONAL,unvoiced,NotAp,553.4301,2617
CA1HA_87,ɾ,spn,u,553.4351,553.6251,0.18999999999994088,mejor,comprarte,profesionalmente,553.4351,553.6251,0.18999999999994088,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,both,medial,spn,ɾ,u,spn,spn,spn,spn,spn,spn,spn,spn,spn,553.5301,2618
CA1HA_87,spn,u,n,553.6251,553.6551,0.029999999999972715,comprarte,una,profesionalmente,553.6251,553.7351,0.11000000000001364,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,initial,medial,u,spn,n,u,u,u,vowel,high,back,BACK,voiced,rounded,553.6401,2619
CA1HA_87,u,n,a,553.6551,553.6951,0.04000000000007731,comprarte,una,profesionalmente,553.6251,553.7351,0.11000000000001364,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,medial,medial,n,u,a,n,n,n,consonant,nasal,alveolar,CORONAL,voiced,NotAp,553.6750999999999,2620
CA1HA_87,n,a,k,553.6951,553.7351,0.03999999999996362,comprarte,una,profesionalmente,553.6251,553.7351,0.11000000000001364,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,final,medial,a,n,k,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,553.7151,2621
CA1HA_87,a,k,a,553.7351,553.8051,0.07000000000005002,una,camisa,profesionalmente,553.7351,554.1451,0.40999999999996817,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,initial,medial,k,a,a,k,k,k,consonant,stop,velar,DORSAL,unvoiced,NotAp,553.7701,2622
CA1HA_87,k,a,m,553.8051,553.8551,0.049999999999954525,una,camisa,profesionalmente,553.7351,554.1451,0.40999999999996817,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,medial,medial,a,k,m,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,553.8301,2623
CA1HA_87,a,m,i,553.8551,553.9851,0.12999999999999545,una,camisa,profesionalmente,553.7351,554.1451,0.40999999999996817,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,medial,medial,m,a,i,m,m,m,consonant,nasal,bilabial,LABIAL,voiced,NotAp,553.9201,2624
CA1HA_87,m,i,s,553.9851,554.0251,0.03999999999996362,una,camisa,profesionalmente,553.7351,554.1451,0.40999999999996817,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,medial,medial,i,m,s,i,i,i,vowel,high,front,FRONT,voiced,unrounded,554.0051,2625
CA1HA_87,i,s,a,554.0251,554.1151,0.09000000000003183,una,camisa,profesionalmente,553.7351,554.1451,0.40999999999996817,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,medial,medial,s,i,a,s,s,s,consonant,fricative,alveolar,CORONAL,unvoiced,NotAp,554.0700999999999,2626
CA1HA_87,s,a,c,554.1151,554.1451,0.029999999999972715,una,camisa,profesionalmente,553.7351,554.1451,0.40999999999996817,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,final,medial,a,s,c,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,554.1301,2627
CA1HA_87,a,c,e,554.1451,554.2351,0.09000000000003183,camisa,que,profesionalmente,554.1451,554.2651,0.12000000000000455,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,initial,medial,c,a,e,c,q,k,consonant,stop,velar,DORSAL,unvoiced,NotAp,554.1901,2628
CA1HA_87,c,e,a,554.2351,554.2651,0.029999999999972715,camisa,que,profesionalmente,554.1451,554.2651,0.12000000000000455,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,final,medial,e,c,a,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,554.2501,2629
CA1HA_87,e,a,i,554.2651,554.2951,0.030000000000086402,que,hay,profesionalmente,554.2651,554.3451,0.08000000000004093,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,initial,medial,a,e,i,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,554.2801,2630
CA1HA_87,a,i,k,554.2951,554.3451,0.049999999999954525,que,hay,profesionalmente,554.2651,554.3451,0.08000000000004093,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,final,medial,i,a,k,i,i,i,vowel,high,front,FRONT,voiced,unrounded,554.3201,2631
CA1HA_87,i,k,o,554.3451,554.3851,0.03999999999996362,hay,cosas,profesionalmente,554.3451,554.6051,0.2599999999999909,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,initial,medial,k,i,o,k,k,k,consonant,stop,velar,DORSAL,unvoiced,NotAp,554.3651,2632
CA1HA_87,k,o,s,554.3851,554.4351,0.05000000000006821,hay,cosas,profesionalmente,554.3451,554.6051,0.2599999999999909,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,medial,medial,o,k,s,o,o,o,vowel,mid,back,BACK,voiced,rounded,554.4101,2633
