"speaker","previous","segment","following","onset","offset","dur","previousWord","word","followingWord","wordOnset","wordOffset","wordDur","previousText","text","followingText","textOnset","textOffset","textDur","position","wordposition","segments","previous_segs","following_segs","previous_source_segments","previous_phonological_segments","previous_type_segments","previous_manner_segments","previous_place_segments","previous_majorplace_segments","previous_voicing_segments","previous_rounding_segments","segment_source_segments","segment_phonological_segments","segment_type_segments","segment_manner_segments","segment_place_segments","segment_majorplace_segments","segment_voicing_segments","segment_rounding_segments","following_source_segments","following_phonological_segments","following_type_segments","following_manner_segments","following_place_segments","following_majorplace_segments","following_voicing_segments","following_rounding_segments","time","row_index"
"CA1HA_87","o","n","θ",572.74,572.77,0.0299999999999727,"","entonces","llamé",572.59,572.86,0.269999999999982,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"medial","initial","n","o","T","o","o","vowel","mid","back","BACK","voiced","rounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","T","s","consonant","fricative","dental","CORONAL","unvoiced","NotAp",572.755,2793
"CA1HA_87","n","θ","e",572.77,572.8,0.0299999999999727,"","entonces","llamé",572.59,572.86,0.269999999999982,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"medial","initial","T","n","e","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","T","s","consonant","fricative","dental","CORONAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",572.785,2794
"CA1HA_87","θ","e","s",572.8,572.83,0.0300000000000864,"","entonces","llamé",572.59,572.86,0.269999999999982,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"medial","initial","e","T","s","T","s","consonant","fricative","dental","CORONAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp",572.815,2795
"CA1HA_87","e","s","ʎ",572.83,572.86,0.0299999999999727,"","entonces","llamé",572.59,572.86,0.269999999999982,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"final","initial","s","e","y","e","e","vowel","mid","front","FRONT","voiced","unrounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","y","J","consonant","affricate","palatal","CORONAL","voiced","NotAp",572.845,2796
"CA1HA_87","s","ʎ","a",572.86,572.89,0.0299999999999727,"entonces","llamé","a",572.86,573.05,0.189999999999941,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"initial","medial","y","s","a","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","y","J","consonant","affricate","palatal","CORONAL","voiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded",572.875,2797
"CA1HA_87","ʎ","a","m",572.89,572.94,0.0500000000000682,"entonces","llamé","a",572.86,573.05,0.189999999999941,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"medial","medial","a","y","m","y","J","consonant","affricate","palatal","CORONAL","voiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded","m","m","consonant","nasal","bilabial","LABIAL","voiced","NotAp",572.915,2798
"CA1HA_87","a","m","e",572.94,573,0.0599999999999454,"entonces","llamé","a",572.86,573.05,0.189999999999941,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"medial","medial","m","a","e","a","a","vowel","low","central","CENTRAL","voiced","unrounded","m","m","consonant","nasal","bilabial","LABIAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",572.97,2799
"CA1HA_87","m","e","a",573,573.05,0.0499999999999545,"entonces","llamé","a",572.86,573.05,0.189999999999941,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"final","medial","e","m","a","m","m","consonant","nasal","bilabial","LABIAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","a","a","vowel","low","central","CENTRAL","voiced","unrounded",573.025,2800
"CA1HA_87","e","a","k",573.05,573.1,0.0500000000000682,"llamé","a","caracas",573.05,573.1,0.0500000000000682,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"both","medial","a","e","k","e","e","vowel","mid","front","FRONT","voiced","unrounded","a","a","vowel","low","central","CENTRAL","voiced","unrounded","k","k","consonant","stop","velar","DORSAL","unvoiced","NotAp",573.075,2801
"CA1HA_87","a","k","a",573.1,573.17,0.0699999999999363,"a","caracas","por",573.1,573.45,0.350000000000023,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"initial","medial","k","a","a","a","a","vowel","low","central","CENTRAL","voiced","unrounded","k","k","consonant","stop","velar","DORSAL","unvoiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded",573.135,2802
"CA1HA_87","k","a","ɾ",573.17,573.22,0.0500000000000682,"a","caracas","por",573.1,573.45,0.350000000000023,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"medial","medial","a","k","R","k","k","consonant","stop","velar","DORSAL","unvoiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp",573.195,2803
"CA1HA_87","a","ɾ","a",573.22,573.24,0.0199999999999818,"a","caracas","por",573.1,573.45,0.350000000000023,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"medial","medial","R","a","a","a","a","vowel","low","central","CENTRAL","voiced","unrounded","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded",573.23,2804
"CA1HA_87","ɾ","a","k",573.24,573.32,0.0800000000000409,"a","caracas","por",573.1,573.45,0.350000000000023,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"medial","medial","a","R","k","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded","k","k","consonant","stop","velar","DORSAL","unvoiced","NotAp",573.28,2805
"CA1HA_87","a","k","a",573.32,573.36,0.0399999999999636,"a","caracas","por",573.1,573.45,0.350000000000023,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"medial","medial","k","a","a","a","a","vowel","low","central","CENTRAL","voiced","unrounded","k","k","consonant","stop","velar","DORSAL","unvoiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded",573.34,2806
"CA1HA_87","k","a","s",573.36,573.41,0.0499999999999545,"a","caracas","por",573.1,573.45,0.350000000000023,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"medial","medial","a","k","s","k","k","consonant","stop","velar","DORSAL","unvoiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp",573.385,2807
"CA1HA_87","a","s","p",573.41,573.45,0.0400000000000773,"a","caracas","por",573.1,573.45,0.350000000000023,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"final","medial","s","a","p","a","a","vowel","low","central","CENTRAL","voiced","unrounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","p","p","consonant","stop","bilabial","LABIAL","unvoiced","NotAp",573.43,2808
"CA1HA_87","s","p","o",573.45,573.54,0.0899999999999181,"caracas","por","teléfono",573.45,573.6,0.149999999999977,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"initial","medial","p","s","o","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","p","p","consonant","stop","bilabial","LABIAL","unvoiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded",573.495,2809
"CA1HA_87","p","o","ɾ",573.54,573.59,0.0500000000000682,"caracas","por","teléfono",573.45,573.6,0.149999999999977,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"medial","medial","o","p","R","p","p","consonant","stop","bilabial","LABIAL","unvoiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp",573.565,2810
"CA1HA_87","o","ɾ","t̪",573.59,573.6,0.00999999999999091,"caracas","por","teléfono",573.45,573.6,0.149999999999977,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"final","medial","R","o","t","o","o","vowel","mid","back","BACK","voiced","rounded","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp",573.595,2811
"CA1HA_87","ɾ","t̪","e",573.6,573.65,0.0499999999999545,"por","teléfono","",573.6,574.08,0.480000000000018,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"initial","medial","t","R","e","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",573.625,2812
"CA1HA_87","t̪","e","l",573.65,573.7,0.0500000000000682,"por","teléfono","",573.6,574.08,0.480000000000018,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"medial","medial","e","t","l","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","l","l","consonant","lateral","alveolar","CORONAL","voiced","NotAp",573.675,2813
"CA1HA_87","e","l","e",573.7,573.77,0.0699999999999363,"por","teléfono","",573.6,574.08,0.480000000000018,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"medial","medial","l","e","e","e","e","vowel","mid","front","FRONT","voiced","unrounded","l","l","consonant","lateral","alveolar","CORONAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",573.735,2814
"CA1HA_87","l","e","f",573.77,573.85,0.0800000000000409,"por","teléfono","",573.6,574.08,0.480000000000018,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"medial","medial","e","l","f","l","l","consonant","lateral","alveolar","CORONAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","f","f","consonant","fricative","labiodental","LABIAL","unvoiced","NotAp",573.81,2815
"CA1HA_87","e","f","o",573.85,573.98,0.129999999999995,"por","teléfono","",573.6,574.08,0.480000000000018,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"medial","medial","f","e","o","e","e","vowel","mid","front","FRONT","voiced","unrounded","f","f","consonant","fricative","labiodental","LABIAL","unvoiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded",573.915,2816
"CA1HA_87","f","o","n",573.98,574.01,0.0299999999999727,"por","teléfono","",573.6,574.08,0.480000000000018,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"medial","medial","o","f","n","f","f","consonant","fricative","labiodental","LABIAL","unvoiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp",573.995,2817
"CA1HA_87","o","n","o",574.01,574.04,0.0299999999999727,"por","teléfono","",573.6,574.08,0.480000000000018,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"medial","medial","n","o","o","o","o","vowel","mid","back","BACK","voiced","rounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded",574.025,2818
"CA1HA_87","n","o","",574.04,574.08,0.0400000000000773,"por","teléfono","",573.6,574.08,0.480000000000018,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"final","medial","o","n","","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded","blank","blank","blank","blank","blank","blank","blank","blank",574.06,2819
"CA1HA_87","","a","a",574.4572,574.4972,0.0400000000000773,"","a","hablar",574.4572,574.4972,0.0400000000000773,"Entonces llamé a Caracas por teléfono ","a hablar con mi abuela, ¿no?","Y tuve una",574.197196981371,575.63230186108,1.435104879709,"both","medial","a","","a","blank","blank","blank","blank","blank","blank","blank","blank","a","a","vowel","low","central","CENTRAL","voiced","unrounded","a","a","vowel","low","central","CENTRAL","voiced","unrounded",574.4772,2820
"CA1HA_87","a","a","β",574.4972,574.5372,0.0399999999999636,"a","hablar","con",574.4972,574.7072,0.209999999999923,"Entonces llamé a Caracas por teléfono ","a hablar con mi abuela, ¿no?","Y tuve una",574.197196981371,575.63230186108,1.435104879709,"initial","medial","a","a","B","a","a","vowel","low","central","CENTRAL","voiced","unrounded","a","a","vowel","low","central","CENTRAL","voiced","unrounded","B","b","consonant","approximant","bilabial","LABIAL","voiced","NotAp",574.5172,2821
"CA1HA_87","a","β","l",574.5372,574.5772,0.0399999999999636,"a","hablar","con",574.4972,574.7072,0.209999999999923,"Entonces llamé a Caracas por teléfono ","a hablar con mi abuela, ¿no?","Y tuve una",574.197196981371,575.63230186108,1.435104879709,"medial","medial","B","a","l","a","a","vowel","low","central","CENTRAL","voiced","unrounded","B","b","consonant","approximant","bilabial","LABIAL","voiced","NotAp","l","l","consonant","lateral","alveolar","CORONAL","voiced","NotAp",574.5572,2822
"CA1HA_87","β","l","a",574.5772,574.6072,0.0300000000000864,"a","hablar","con",574.4972,574.7072,0.209999999999923,"Entonces llamé a Caracas por teléfono ","a hablar con mi abuela, ¿no?","Y tuve una",574.197196981371,575.63230186108,1.435104879709,"medial","medial","l","B","a","B","b","consonant","approximant","bilabial","LABIAL","voiced","NotAp","l","l","consonant","lateral","alveolar","CORONAL","voiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded",574.5922,2823
"CA1HA_87","l","a","ɾ",574.6072,574.6972,0.0899999999999181,"a","hablar","con",574.4972,574.7072,0.209999999999923,"Entonces llamé a Caracas por teléfono ","a hablar con mi abuela, ¿no?","Y tuve una",574.197196981371,575.63230186108,1.435104879709,"medial","medial","a","l","R","l","l","consonant","lateral","alveolar","CORONAL","voiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp",574.6522,2824
"CA1HA_87","a","ɾ","k",574.6972,574.7072,0.00999999999999091,"a","hablar","con",574.4972,574.7072,0.209999999999923,"Entonces llamé a Caracas por teléfono ","a hablar con mi abuela, ¿no?","Y tuve una",574.197196981371,575.63230186108,1.435104879709,"final","medial","R","a","k","a","a","vowel","low","central","CENTRAL","voiced","unrounded","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","k","k","consonant","stop","velar","DORSAL","unvoiced","NotAp",574.7022,2825
